AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,1586,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,all the creatures on earth have the right of being here without fearing us
Approved,91,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,"we have emotions as human beings,"
Approved,628,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,"what we need from whales can be found else where, let leave the whales alone."
Approved,105,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,"it is inhuman to kill whales,"
Approved,62,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,it could be seen as morally wrong to cause harm to a creature that is intelligent enough to feel pain
Approved,28,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,killing a human being is considered illegal
Approved,1208,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,this is very sensitive like killing human beings
Approved,4201,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,we do not want to kill intelligent creatures
Approved,822,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,..killing of whales is unkind
Approved,1340,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,"we can't do without smart creatures, it would be a huge problem"
Approved,52,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,humans should extend goodwill to fellow creatures that are like them
Approved,2693,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,they have feelings just like the humans
Approved,1028,Whaling,whales have been shown to be very intelligent. killing an animal that intelligent is too close to killing a human.,We should ban whaling,banning whaling is the only way not to kill these animals
Approved,1511,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,we do not want them to go extinct
Approved,583,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,34,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,we can not control the fishermen.
Approved,2326,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,fishermen do not care about they hunt them down and they disappear completely.
Approved,128,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,there are no laws that prevent fishermen from killing whales
Approved,2437,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,the only way to stop whales from going extinct is to ban whaling
Approved,13,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,species becoming extinct affects the ecosystem for all living creatures on the planet
Approved,129,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,there is few whales left in the wild
Approved,1987,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,a whatsoever extinction is never beneficial to anyone
Approved,1763,Whaling,whales could be in danger of going extinct if fisherman can go out and kill them.,We should ban whaling,"we have other seafoods in pleanty which we can fish instead,"
Approved,593,Whaling,"Whale are vital to the marine ecosystem and should be protected, not hunted.",We should ban whaling,whales consume a lot of space at sea making water levels rise for survival of other animals.
